titulo,valor,metragem,quartos,banheiros,vagas,endereco,link,categoria,tipo,timestamp
"Centro, Florianópolis",R$ 1.720.000,119 - 120 m²,3,1 - 3,1,Rua Heitor Luz,,venda,apartamento,2024-12-25 23:44:41
"Centro, Florianópolis",R$ 1.720.000,119 - 120 m²,3,1 - 3,1,Rua Heitor Luz,,venda,apartamento,2024-12-25 23:44:41
"Jurerê, Florianópolis",R$ 1.650.000,101 m²,3,4,2,Rodovia Tertuliano Brito Xavier,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jurere-florianopolis-101m2-id-2765098323/,venda,apartamento,2024-12-25 23:44:41
"Morro das Pedras, Florianópolis",R$ 1.999.000,117 m²,3,4,2,Rua Manoel Pedro Vieira,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-morro-das-pedras-florianopolis-117m2-id-2761280739/,venda,apartamento,2024-12-25 23:44:41
"Centro, Florianópolis",R$ 755.000,124 m²,3,3,,Rua Crispim Mira,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-elevador-centro-florianopolis-124m2-id-2753260111/,venda,apartamento,2024-12-25 23:44:41
"Centro, Florianópolis",R$ 1.190.000,82 - 168 m²,3 - 4,1 - 5,0 - 3,Rua Almirante Lamego,,venda,apartamento,2024-12-25 23:44:41
"Centro, Florianópolis",R$ 1.190.000,82 - 168 m²,3 - 4,1 - 5,0 - 3,Rua Almirante Lamego,,venda,apartamento,2024-12-25 23:44:41
"Capoeiras, Florianópolis",R$ 770.000,87 m²,3,3,2,Rua Santos Saraiva,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-capoeiras-florianopolis-87m2-id-2737651943/,venda,apartamento,2024-12-25 23:44:41
"Centro, Florianópolis",R$ 1.290.000,122 m²,3,3,2,Rua Almirante Lamego,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-centro-florianopolis-122m2-id-2690762349/,venda,apartamento,2024-12-25 23:44:41
"Estreito, Florianópolis",R$ 1.750.000,111 m²,3,3,2,Rua Marechal Hermes,,venda,apartamento,2024-12-25 23:44:41
"Estreito, Florianópolis",R$ 1.750.000,111 m²,3,3,2,Rua Marechal Hermes,,venda,apartamento,2024-12-25 23:44:41
"Itacorubi, Florianópolis",R$ 1.690.000,122 - 123 m²,3,4,2,Rua Pastor William Richard Schisler Filho,,venda,apartamento,2024-12-25 23:44:41
"Itacorubi, Florianópolis",R$ 1.690.000,122 - 123 m²,3,4,2,Rua Pastor William Richard Schisler Filho,,venda,apartamento,2024-12-25 23:44:41
"Agronômica, Florianópolis",R$ 2.490.000,157 m²,3,4,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-agronomica-florianopolis-157m2-id-2539463588/,venda,apartamento,2024-12-25 23:44:41
"Trindade, Florianópolis",R$ 640.000,89 m²,3,3,1,Rua Lauro Linhares,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-trindade-florianopolis-89m2-id-2749975094/,venda,apartamento,2024-12-25 23:44:41
"Agronômica, Florianópolis",R$ 1.700.000,207 m²,3,4,3,Avenida Governador Irineu Bornhausen,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-piscina-agronomica-florianopolis-207m2-id-2651696355/,venda,apartamento,2024-12-25 23:44:41
"Centro, Florianópolis",R$ 1.780.000,108 m²,3,4,2,Rua Presidente Nereu Ramos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-centro-florianopolis-108m2-id-2715772896/,venda,apartamento,2024-12-25 23:44:41
"Cachoeira do Bom Jesus, Florianópolis",R$ 2.500.000,144 m²,3,4,2,Avenida Luiz Boiteux Piazza,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-cachoeira-do-bom-jesus-florianopolis-144m2-id-2683429188/,venda,apartamento,2024-12-25 23:44:41
"Agronômica, Florianópolis",R$ 3.300.000,143 m²,3,5,2,Avenida Governador Irineu Bornhausen,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-agronomica-florianopolis-143m2-id-2743030158/,venda,apartamento,2024-12-25 23:44:41
"Centro, Florianópolis",R$ 1.550.000,100 m²,3,2 - 3,1,Rua Germano Wendhausen,,venda,apartamento,2024-12-25 23:44:41
"Centro, Florianópolis",R$ 1.550.000,100 m²,3,2 - 3,1,Rua Germano Wendhausen,,venda,apartamento,2024-12-25 23:44:41
"Centro, Florianópolis",R$ 1.290.000,156 m²,3,4,2,Rua Desembargador Urbano Salles,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-centro-florianopolis-156m2-id-2593348335/,venda,apartamento,2024-12-25 23:44:41
"Jurerê, Florianópolis",R$ 7.220.000,233 m²,3,4,3,Rua das Baleias Franca,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-piscina-jurere-florianopolis-233m2-id-2698904894/,venda,apartamento,2024-12-25 23:44:41
"Cacupé, Florianópolis",R$ 2.967.370,165 m²,3,5,2,Estrada Haroldo Soares Glavan,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-cacupe-florianopolis-165m2-id-2703328282/,venda,apartamento,2024-12-25 23:44:41
"Cacupé, Florianópolis",R$ 1.782.000,109 m²,3,3,1,Estrada Haroldo Soares Glavan,,venda,apartamento,2024-12-25 23:44:41
"Cacupé, Florianópolis",R$ 1.782.000,109 m²,3,3,1,Estrada Haroldo Soares Glavan,,venda,apartamento,2024-12-25 23:44:41
"Coqueiros, Florianópolis",R$ 900.000,120 - 128 m²,3,1 - 3,1,Rua Desembargador Pedro Silva,,venda,apartamento,2024-12-25 23:44:41
"Coqueiros, Florianópolis",R$ 900.000,120 - 128 m²,3,1 - 3,1,Rua Desembargador Pedro Silva,,venda,apartamento,2024-12-25 23:44:41
"Jardim Atlântico, Florianópolis",R$ 1.399.000,98 m²,3,3,2,Rua Eugênio Raulino Koerich,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-jardim-atlantico-florianopolis-98m2-id-2762244519/,venda,apartamento,2024-12-25 23:44:41
"Canasvieiras, Florianópolis",R$ 6.400.000,214 m²,3,4 - 5,4,Rua Madre Maria Vilac,,venda,apartamento,2024-12-25 23:44:41
"Canasvieiras, Florianópolis",R$ 6.400.000,214 m²,3,4 - 5,4,Rua Madre Maria Vilac,,venda,apartamento,2024-12-25 23:44:41
"Jurerê Internacional, Florianópolis",R$ 4.000.000,146 m²,3,3,2,Avenida dos Búzios,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-jurere-internacional-florianopolis-146m2-id-2732346615/,venda,apartamento,2024-12-25 23:44:41
"Jurerê Internacional, Florianópolis",R$ 3.800.000,168 m²,3,4,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-jurere-internacional-florianopolis-168m2-id-2643232462/,venda,apartamento,2024-12-25 23:44:41
"Centro, Florianópolis",R$ 1.950.000,108 m²,3,4,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-centro-florianopolis-108m2-id-2763592337/,venda,apartamento,2024-12-25 23:44:41
"Agronômica, Florianópolis",R$ 1.590.000,133 m²,3,4,1,Rua Rui Barbosa,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-agronomica-florianopolis-133m2-id-2738626019/,venda,apartamento,2024-12-25 23:44:41
"João Paulo, Florianópolis",R$ 1.900.000,229 m²,3,4,4,Rodovia João Paulo,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-area-de-servico-joao-paulo-florianopolis-229m2-id-2629935699/,venda,apartamento,2024-12-25 23:44:41
"João Paulo, Florianópolis",R$ 3.050.000,135 m²,3,4,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-joao-paulo-florianopolis-135m2-id-2745023800/,venda,apartamento,2024-12-25 23:44:41
"Carvoeira, Florianópolis",R$ 900.000,201 m²,3,3,1,Rua Douglas Seabra Levier,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-piscina-carvoeira-florianopolis-201m2-id-2725403754/,venda,apartamento,2024-12-25 23:44:41
"Jurerê Internacional, Florianópolis",R$ 2.200.000,151 m²,3,4,2,Avenida dos Dourados,,venda,apartamento,2024-12-25 23:44:41
"Jurerê Internacional, Florianópolis",R$ 2.200.000,151 m²,3,4,2,Avenida dos Dourados,,venda,apartamento,2024-12-25 23:44:41
"Cacupé, Florianópolis",R$ 3.729.331,194 m²,3,4,2,Estrada Haroldo Soares Glavan,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-cacupe-florianopolis-194m2-id-2762778430/,venda,apartamento,2024-12-25 23:44:41
"Centro, Florianópolis",R$ 1.400.000,95 m²,3,3,1,Rua Almirante Lamego,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-centro-florianopolis-95m2-id-2765095522/,venda,apartamento,2024-12-25 23:44:41
"Agronômica, Florianópolis",R$ 2.700.000,122 m²,3,4,2,Rua Embaixador Edmundo da Luz Pinto,,venda,apartamento,2024-12-25 23:44:41
"Agronômica, Florianópolis",R$ 2.700.000,122 m²,3,4,2,Rua Embaixador Edmundo da Luz Pinto,,venda,apartamento,2024-12-25 23:44:41
"Centro, Florianópolis",R$ 1.380.000,144 m²,3,3,1,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-centro-florianopolis-144m2-id-2763590534/,venda,apartamento,2024-12-25 23:44:41
"Campeche, Florianópolis",R$ 2.250.000,167 m²,3,3,2,Rua das Garças,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-campeche-florianopolis-167m2-id-2762626151/,venda,apartamento,2024-12-25 23:44:41
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.280.000,192 m²,3,4,2,Rua Brisamar,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-piscina-ingleses-do-rio-vermelho-florianopolis-192m2-id-2629174303/,venda,apartamento,2024-12-25 23:44:41
"Estreito, Florianópolis",R$ 1.590.000,240 m²,3,3,,Rua General Eurico Gaspar Dutra,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-estreito-florianopolis-240m2-id-2756520626/,venda,apartamento,2024-12-25 23:44:41
"João Paulo, Florianópolis",R$ 2.150.000,123 - 162 m²,3,1 - 7,0 - 4,Rodovia João Paulo,,venda,apartamento,2024-12-25 23:44:41
"João Paulo, Florianópolis",R$ 2.150.000,123 - 162 m²,3,1 - 7,0 - 4,Rodovia João Paulo,,venda,apartamento,2024-12-25 23:44:41
"Canto, Florianópolis",R$ 1.350.000,111 m²,3,3,2,Rua Euclides Machado,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-canto-florianopolis-111m2-id-2764728138/,venda,apartamento,2024-12-25 23:44:41
"João Paulo, Florianópolis",R$ 1.390.000,116 m²,3,3,2,Rodovia João Paulo,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-joao-paulo-florianopolis-116m2-id-2759472042/,venda,apartamento,2024-12-25 23:44:41
"Coqueiros, Florianópolis",R$ 530.000,102 m²,3,3,1,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-ar-condicionado-coqueiros-florianopolis-102m2-id-2765364940/,venda,apartamento,2024-12-25 23:44:41
"Balneário, Florianópolis",R$ 760.000,109 m²,3,1 - 3,1,Rua São José,,venda,apartamento,2024-12-25 23:44:41
"Balneário, Florianópolis",R$ 760.000,109 m²,3,1 - 3,1,Rua São José,,venda,apartamento,2024-12-25 23:44:41
"Jurerê, Florianópolis",R$ 4.112.842,180 m²,3,4,2,Rua Professor Manoel do Lago Almeida,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-piscina-jurere-florianopolis-180m2-id-2694664281/,venda,apartamento,2024-12-25 23:44:41
"Centro, Florianópolis",R$ 805.000,105 m²,3,2 - 4,1,Avenida Prefeito Osmar Cunha,,venda,apartamento,2024-12-25 23:44:41
"Centro, Florianópolis",R$ 805.000,105 m²,3,2 - 4,1,Avenida Prefeito Osmar Cunha,,venda,apartamento,2024-12-25 23:44:41
"Agronômica, Florianópolis",R$ 1.700.000,202 m²,3,4,2,Rua Frei Caneca,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-escritorio-agronomica-florianopolis-202m2-id-2764141024/,venda,apartamento,2024-12-25 23:44:41
"Balneário, Florianópolis",R$ 2.800.000,360 m²,3,1 - 4,3,Rua Abelardo Luz,,venda,apartamento,2024-12-25 23:44:41
"Balneário, Florianópolis",R$ 2.800.000,360 m²,3,1 - 4,3,Rua Abelardo Luz,,venda,apartamento,2024-12-25 23:44:41
"Pântano do Sul, Florianópolis",R$ 2.500.000,166 m²,3,4,2,Rua das Esmeraldas,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-churrasqueira-pantano-do-sul-florianopolis-166m2-id-2690396622/,venda,apartamento,2024-12-25 23:44:41
"Coqueiros, Florianópolis",R$ 1.520.000,138 - 144 m²,3,2 - 4,2,Rua Wilson Luz,,venda,apartamento,2024-12-25 23:44:41
"Coqueiros, Florianópolis",R$ 1.520.000,138 - 144 m²,3,2 - 4,2,Rua Wilson Luz,,venda,apartamento,2024-12-25 23:44:41
"Agronômica, Florianópolis",R$ 4.450.000,135 m²,3,4,2,Avenida Governador Irineu Bornhausen,,venda,apartamento,2024-12-25 23:44:41
"Agronômica, Florianópolis",R$ 4.450.000,135 m²,3,4,2,Avenida Governador Irineu Bornhausen,,venda,apartamento,2024-12-25 23:44:41
"Jurerê, Florianópolis",R$ 1.150.000,110 m²,3,3 - 4,1,Rodovia Tertuliano Brito Xavier,,venda,apartamento,2024-12-25 23:44:41
"Jurerê, Florianópolis",R$ 1.150.000,110 m²,3,3 - 4,1,Rodovia Tertuliano Brito Xavier,,venda,apartamento,2024-12-25 23:44:41
"Canto, Florianópolis",R$ 1.100.000,125 m²,3,3,2,Rua Araci Vaz Callado,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-canto-florianopolis-125m2-id-2741386561/,venda,apartamento,2024-12-25 23:44:41
"Itacorubi, Florianópolis",R$ 1.800.000,108 m²,3,3,2,Rua Salvatina Feliciana dos Santos,,venda,apartamento,2024-12-25 23:44:41
"Itacorubi, Florianópolis",R$ 1.800.000,108 m²,3,3,2,Rua Salvatina Feliciana dos Santos,,venda,apartamento,2024-12-25 23:44:41
"Estreito, Florianópolis",R$ 1.219.740,113 m²,3,3,2,Rua Libia Cruz,,venda,apartamento,2024-12-25 23:44:41
"Estreito, Florianópolis",R$ 1.219.740,113 m²,3,3,2,Rua Libia Cruz,,venda,apartamento,2024-12-25 23:44:41
"Balneário, Florianópolis",R$ 870.000,173 - 174 m²,3,3,1,Avenida Santa Catarina,,venda,apartamento,2024-12-25 23:44:41
"Balneário, Florianópolis",R$ 870.000,173 - 174 m²,3,3,1,Avenida Santa Catarina,,venda,apartamento,2024-12-25 23:44:41
"Centro, Florianópolis",R$ 1.590.000,95 m²,3,3,1,Avenida Professor Othon Gama D'Eça,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-centro-florianopolis-95m2-id-2760011040/,venda,apartamento,2024-12-25 23:44:41
"Centro, Florianópolis",R$ 1.550.000,100 m²,3,2 - 3,2,Rua Germano Wendhausen,,venda,apartamento,2024-12-25 23:44:41
"Centro, Florianópolis",R$ 1.550.000,100 m²,3,2 - 3,2,Rua Germano Wendhausen,,venda,apartamento,2024-12-25 23:44:41
"Agronômica, Florianópolis",R$ 1.700.000,134 m²,3,3,2,Rua Delminda Silveira,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-agronomica-florianopolis-134m2-id-2506450613/,venda,apartamento,2024-12-25 23:44:41
"Carvoeira, Florianópolis",R$ 1.000.000,163 - 164 m²,3,3,2,Rua Douglas Seabra Levier,,venda,apartamento,2024-12-25 23:44:41
